codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.5.8.01.1.1.00.00.00.00.000;02;0201;2.652.772,32;2.834.496,29;0031;"Transferencias de Recursos do Fundo de Manutencao e Desenvolvimento da Educacao Basica e de Valorizacao dos Profissionais da Educacao – FUND";A;06;000;2.772.772,32;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.99.0.0.00.00.00.00.000;02;0201;0,00;223,39;0000;"Outras Transferencias Multigovernamentais";S;05;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.99.1.0.00.00.00.00.000;02;0201;0,00;223,39;0000;"Outras Transferencias Multigovernamentais";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.99.1.1.00.00.00.00.000;02;0201;0,00;223,39;0000;"Outras Transferencias Multigovernamentais - Principal";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.99.1.1.01.00.00.00.000;02;0201;0,00;223,39;0001;"IRRF PELO COFRON RATEADO AOS MUNICIPIOS PARTICIPES";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.0.0.00.0.0.00.00.00.00.000;02;0201;591.790,23;181.089,23;0000;"Outras Receitas Correntes";S;02;000;591.790,23;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.0.00.0.0.00.00.00.00.000;02;0201;55.207,20;122.043,22;0000;"Indenizacoes, Restituicoes e Ressarcimentos";S;03;000;55.207,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.00.0.0.00.00.00.00.000;02;0201;55.207,20;122.043,22;0000;"Indenizacoes, Restituicoes e Ressarcimentos - Especificas para Estados/DF/Municipios";S;04;000;55.207,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.01.0.0.00.00.00.00.000;02;0201;33.203,00;45.444,88;0000;"Indenizacoes- Especificas para Estados/DF/Municipios";S;05;000;33.203,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.01.1.0.00.00.00.00.000;02;0201;33.203,00;45.444,88;0000;"Indenizacoes - Especificas para Estados/DF/Municipios";S;06;000;33.203,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.01.1.1.00.00.00.00.000;02;0201;33.203,00;45.444,88;0000;"Indenizacoes - Especificas para Estados/DF/Municipios - Principal";S;06;000;33.203,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.01.1.1.01.00.00.00.000;02;0201;33.203,00;45.444,88;0001;"Participacao dos Servidores no Auxilio-Alimentacao - Principal";A;07;000;33.203,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.0.0.00.00.00.00.000;02;0201;22.004,20;76.598,34;0000;"Restituicoes - Especificas para Estados/DF/Municipios";S;05;000;22.004,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.0.00.00.00.00.000;02;0201;22.004,20;76.598,34;0000;"Outras Restituicoes - Especificas para Estados/DF/Municipios - Nao Especificadas Anteriormente";S;06;000;22.004,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.00.00.00.00.000;02;0201;22.004,20;72.661,25;0000;"Outras Restituicoes - Especificas para Estados/DF/Municipios - Nao Especificadas Anteriormente - Principal";S;06;000;22.004,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.02.00.00.00.000;02;0201;22.004,20;70.950,00;0001;"Programa Troca-troca - Principal";A;07;000;22.004,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.08.00.00.00.000;02;0201;0,00;1.244,14;0001;"Indenizacao  por Dano ao Patrimonio Publico - Principal";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.09.00.00.00.000;02;0201;0,00;467,11;0001;"Restituicao de Valores de Anos Anteriores - Principal";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.2.00.00.00.00.000;02;0201;0,00;98,04;0000;"Outras Restituicoes - Especificas para Estados/DF/Municipios - Nao Especificadas Anteriormente - MJM";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.2.02.00.00.00.000;02;0201;0,00;98,04;0001;"Programa Troca-troca - Multas e Juros de Mora";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.3.00.00.00.00.000;02;0201;0,00;2.388,53;0000;"Outras Restituicoes - Especificas para Estados/DF/Municipios - Nao Especificadas Anteriormente - Divida Ativa";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.3.02.00.00.00.000;02;0201;0,00;1.942,72;0001;"Programa Troca-troca - Divida Ativa";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.3.08.00.00.00.000;02;0201;0,00;445,81;0001;"Indenizacao  por Dano ao Patrimonio Publico - Divida Ativa";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.4.00.00.00.00.000;02;0201;0,00;1.450,52;0000;"Outras Restituicoes - Especificas para Estados/DF/Municipios - Nao Especificadas Anteriormente MJM da Divida Ativa";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.4.02.00.00.00.000;02;0201;0,00;1.341,32;0001;"Programa Troca-troca - Multas e Juros de Mora da Divida Ativa";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.2.8.02.9.4.08.00.00.00.000;02;0201;0,00;109,20;0001;"Indenizacao  por Dano ao Patrimonio Publico - Multa e Juros da Divida Ativa";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.00.0.0.00.00.00.00.000;02;0201;536.583,03;59.046,01;0000;"Demais Receitas Correntes";S;03;000;536.583,03;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.99.0.0.00.00.00.00.000;02;0201;536.583,03;59.046,01;0000;"Outras Receitas";S;05;000;536.583,03;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.99.2.0.00.00.00.00.000;02;0201;40.248,84;59.046,01;0000;"Outras Receitas - Financeiras";S;06;000;40.248,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.99.2.1.00.00.00.00.000;02;0201;40.248,84;59.046,01;0000;"Outras Receitas - Financeiras - Principal";S;06;000;40.248,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.99.2.1.02.00.00.00.000;02;0201;40.248,84;59.046,01;0001;"Descontos Financeiros Obtidos - Principal";A;07;000;40.248,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.9.9.0.99.9.9.00.00.00.00.000;02;0201;496.334,19;0,00;0001;"Receita Extraordinaria para Cobertura do Deficit";A;06;000;496.334,19;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.0.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;523.906,88;0000;"Receitas de Capital";S;01;000;548.491,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;523.906,88;0000;"Transferencias de Capital";S;02;000;548.491,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.0.00.0.0.00.00.00.00.000;02;0201;0,00;523.906,88;0000;"Transferencias da Uniao e de suas Entidades";S;03;000;548.491,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.00.0.0.00.00.00.00.000;02;0201;0,00;523.906,88;0000;"Transferencias da Uniao - Especificas de Estados, DF e Municipios";S;04;000;548.491,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.0.0.00.00.00.00.000;02;0201;0,00;523.906,88;0000;"Transferencia de Convenios da Uniao e de suas Entidades";S;05;000;548.491,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.7.0.00.00.00.00.000;02;0201;0,00;172.095,00;0000;"Transferencias de Convenios da Uniao destinadas a Programas de Infraestrutura em Transporte";S;06;000;245.850,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.00.00.00.00.000;02;0201;0,00;172.095,00;0000;"Transferencias de Convenios da Uniao destinadas a Programas de Infraestrutura em Transporte - Principal";S;06;000;245.850,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.01.00.00.00.000;02;0201;0,00;122.925,00;1200;"PAVIMENTACAO CONVENIO 829118/2016/SICONV PROP6878/2016/SICONV RV1200";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.02.00.00.00.000;02;0201;0,00;0,00;1203;"PAV. URB. SICONV CONVENIO 847175/17 RV1203 CONTRATO 1042465-17/2017";A;07;000;245.850,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.03.00.00.00.000;02;0201;0,00;49.170,00;1203;"PAV. URB. SICONV CONVENIO 847175/17 RV1203";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.9.0.00.00.00.00.000;02;0201;0,00;351.811,88;0000;"Outras Transferencias de Convenios da Uniao";S;06;000;302.641,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.9.1.00.00.00.00.000;02;0201;0,00;351.811,88;0000;"Outras Transferencias de Convenios da Uniao - Principal";S;06;000;302.641,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.9.1.01.00.00.00.000;02;0201;0,00;185.225,05;1206;"CONVENIO 876152/2018/SICONV PROP045635/2018SICONV RV1206";A;07;000;185.225,05;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.9.1.02.00.00.00.000;02;0201;0,00;117.416,83;1207;"CONVENIO 877247/2018/SICONV PROP054169/2018SICONV RV1207";A;07;000;117.416,83;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.2.4.1.8.10.9.1.03.00.00.00.000;02;0201;0,00;49.170,00;1022;"CONVENIO 809272/2014 RV1022 REFORMA AMPLIACAO QUADRA PRACA";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.0.0.0.00.0.0.00.00.00.00.000;02;0201;2.583.653,35;2.578.680,58;0000;"Receitas Correntes Intraorcamentarias";S;01;000;2.583.653,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.0.0.00.0.0.00.00.00.00.000;02;0201;2.583.653,35;2.578.680,58;0000;Contribuicoes;S;02;000;2.583.653,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.0.00.0.0.00.00.00.00.000;02;0201;2.583.653,35;2.578.680,58;0000;"Contribuicoes Sociais";S;03;000;2.583.653,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.00.0.0.00.00.00.00.000;02;0201;2.583.653,35;2.578.680,58;0000;"Contribuicoes Sociais Especificas de Estados, DF e Municipios";S;04;000;2.583.653,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.0.0.00.00.00.00.000;12;1201;2.447.524,00;2.444.418,70;0000;"CPSSS Patronal - Servidor Civil - Especifico de EST/DF/MUN";S;05;000;2.447.524,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.1.0.00.00.00.00.000;12;1201;2.447.524,00;2.440.881,17;0000;"CPSSS Patronal - Servidor Civil Ativo";S;06;000;2.447.524,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.00.00.00.00.000;12;1201;2.447.524,00;2.440.881,17;0000;"CPSSS Patronal - Servidor Civil Ativo - Principal";S;06;000;2.447.524,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.01.00.00.00.000;12;1201;1.067.670,00;1.062.778,21;0050;"CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - NORMAL - PRINCIPAL";A;07;000;1.067.670,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.1.1.02.00.00.00.000;12;1201;1.379.854,00;1.378.102,96;0050;"CPSSS PATRONAL - AMORTIZACAO DO PASSIVO ATUARIAL - PRINCIPAL";A;07;000;1.379.854,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.3.0.00.00.00.00.000;02;0201;0,00;3.537,53;0000;"CPSSS Patronal - Servidor Civil - Pensionistas Intraorcamentaria";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.03.3.1.00.00.00.00.000;12;1201;0,00;3.537,53;0050;"CPSSS do Servidor Civil - Pensionistas Intraorcamentaria - Principal";A;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.04.0.0.00.00.00.00.000;12;1201;136.129,35;134.261,88;0000;"CPSSS Patronal - Parcelamentos - Especifico de EST/DF/MUN";S;05;000;136.129,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.04.1.0.00.00.00.00.000;12;1201;136.129,35;134.261,88;0000;"CPSSS Patronal - Parcelamentos - Servidor Civil Ativo";S;06;000;136.129,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.7.2.1.8.04.1.1.00.00.00.00.000;12;1201;136.129,35;134.261,88;0050;"CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Principal";A;06;000;136.129,35;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.0.0.0.0.00.0.0.00.00.00.00.000;02;0201;-3.650.517,72;-3.944.894,58;0000;"(R) Deducoes da Receita";S;01;000;-3.650.517,72;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.0.0.0.00.0.0.00.00.00.00.000;02;0201;-3.650.517,72;-3.944.894,58;0000;"(R) Deducao das Receitas Correntes";S;02;000;-3.650.517,72;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.0.0.00.0.0.00.00.00.00.000;02;0201;-65.000,00;-99.671,44;0000;"(R) Deducoes da Receita de Impostos, Taxas e Contribuicoes de Melhoria";S;03;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.0.00.0.0.00.00.00.00.000;02;0201;-65.000,00;-99.671,44;0000;"(R) Deducoes da Receita de Impostos";S;04;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.00.0.0.00.00.00.00.000;02;0201;-65.000,00;-99.671,44;0000;"(R) Deducoes da Receita de Impostos Especificos de Estados/DF Municipios";S;05;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.0.0.00.00.00.00.000;02;0201;-65.000,00;-99.671,44;0000;"(R) Deducao das Receitas de Impostos sobre o Patrimonio para Estados/DF Municipios";S;06;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.1.0.00.00.00.00.000;02;0201;-65.000,00;-75.473,44;0000;"(R) Deducao da REceita de Imposto sobre a Propriedade Predial e Territorial Urbana";S;06;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.00.00.00.00.000;02;0201;-65.000,00;-75.473,44;0000;"(R) Imposto sobre a Propriedade Predial e Territorial Urbana";S;07;000;-65.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.01.00.00.00.000;02;0201;-39.000,00;-45.282,51;0001;"(R) IPTU - PROPRIO";A;08;103;-39.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.02.00.00.00.000;02;0201;-16.250,00;-18.869,54;0020;"(R) IPTU - MDE";A;08;103;-16.250,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.1.1.03.00.00.00.000;02;0201;-9.750,00;-11.321,39;0040;"(R) IPTU - ASPS";A;08;103;-9.750,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.0.00.00.00.00.000;02;0201;0,00;-24.198,00;0000;"(R)Imposto sobre Transmissao “Inter Vivos” de Bens Imoveis e de Direitos Reais sobre Imoveis";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.00.00.00.00.000;02;0201;0,00;-24.198,00;0000;"(R)Imposto sobre Transmissao “Inter Vivos” de Bens Imoveis e de Direitos Reais sobre Imoveis - Prin";S;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;0,00;-3.862,80;0001;"(R)ITBI - Principal - PROPRIO";A;08;108;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;0,00;-10.656,00;0001;"(R)ITBI - Principal - PROPRIO";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;-1.609,50;0020;"(R)ITBI - Principal - MDE";A;08;108;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;-4.440,00;0020;"(R)ITBI - Principal - MDE";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;-965,70;0040;"(R)ITBI - Principal - ASPS";A;08;108;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;-2.664,00;0040;"(R)ITBI - Principal - ASPS";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;-276.716,12;0000;"(R)Receita Patrimonial";S;03;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;-276.716,12;0000;"(R)Valores Mobiliarios";S;04;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.0.0.00.00.00.00.000;02;0201;0,00;-276.716,12;0000;"(R)Juros e Correcoes Monetarias";S;05;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.0.00.00.00.00.000;02;0201;0,00;-276.716,12;0000;"(R)Remuneracao dos Recursos do Regime Proprio de Previdencia Social - RPPS";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.00.00.00.00.000;12;1201;0,00;-276.716,12;0000;"(R)Remuneracao dos Recursos do Regime Proprio de Previdencia Social - RPPS - Principal";S;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;0,00;-78.215,99;0050;"(R)FPSM BB PREVID RF IMA-B TIT PUBL FI";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.02.00.00.00.000;12;1201;0,00;-72.775,50;0050;"(R)FPSM BB RF IMAB 5+";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
