codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.1.8.03.9.1.00.00.00.00.000;02;0201;0,00;249.359,27;0000;"TRANSFERENCIA DE RECURSOS DO SUS – OUTROS PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO A FUNDO - PRINCIPAL";S;06;000;160.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.1.10.00.00.00.000;02;0201;0,00;4.788,27;4503;"COVID-19 ASSIST. FARMACEUTICA SCTIE PORT MS/GM3617/2021 RV4503";A;07;000;0,00;3160;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.1.11.00.00.00.000;02;0201;0,00;14.544,00;4500;"COVID-19 ATECAO BASICA PORT MS/GM 377/2022 RV4500";A;07;000;0,00;3160;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.1.12.00.00.00.000;02;0201;0,00;0,00;4500;"EMENDA 32980006 INCREMENTO TEMPORARIO CUSTEIO ATENCAO PRIMARIA";A;07;000;80.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.1.12.00.00.00.000;02;0201;0,00;80.000,00;4500;"EMENDA 32980006 INCREMENTO TEMPORARIO CUSTEIO ATENCAO PRIMARIA";A;07;000;0,00;3110;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.1.13.00.00.00.000;02;0201;0,00;150.027,00;4500;"EMENDA 81000312 INCREMENTO TEMPORARIO CUSTEIO ATENCAO PRIMARIA";A;07;000;80.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.0.0.00.00.00.00.000;02;0201;389.746,08;308.722,41;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO – FNDE";S;05;000;429.018,90;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.1.0.00.00.00.00.000;02;0201;274.078,08;229.757,09;0000;"TRANSFERENCIAS DO SALARIO-EDUCACAO";S;06;000;274.078,08;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.1.1.00.00.00.00.000;02;0201;274.078,08;229.757,09;1014;"TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL";A;06;000;274.078,08;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.0.00.00.00.00.000;02;0201;69.541,00;53.169,20;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR – PNAE";S;06;000;76.289,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.00.00.00.00.000;02;0201;69.541,00;53.169,20;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR – PNAE - PRINCIPAL";S;06;000;76.289,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.01.00.00.00.000;02;0201;29.288,00;20.966,40;1001;"PNAE FUNDAMENTAL";A;07;000;29.952,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.02.00.00.00.000;02;0201;22.997,00;16.028,60;1031;"PNAE CRECHE";A;07;000;22.997,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.03.00.00.00.000;02;0201;14.362,00;14.312,20;1033;"PNAE PRE-ESCOLA";A;07;000;20.446,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.04.00.00.00.000;02;0201;1.778,00;1.120,00;1059;"PNAE EJA";A;07;000;1.778,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.3.1.05.00.00.00.000;02;0201;1.116,00;742,00;1071;"PNAE AEE";A;07;000;1.116,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.4.0.00.00.00.00.000;02;0201;46.127,00;25.796,12;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR – PNATE";S;06;000;46.127,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.4.1.00.00.00.00.000;02;0201;46.127,00;25.796,12;1016;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR – PNATE - PRINCIPAL";A;06;000;46.127,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.9.0.00.00.00.00.000;02;0201;0,00;0,00;0000;"OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO – FNDE";S;06;000;32.524,82;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.9.1.00.00.00.00.000;02;0201;0,00;0,00;0000;"OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO – FNDE - PRINCIPAL";S;06;000;32.524,82;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.9.1.99.00.00.00.000;02;0201;0,00;0,00;0000;"OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE";S;07;000;32.524,82;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.05.9.1.99.01.00.00.000;02;0201;0,00;0,00;1040;"FNDE/PAR MOBILIARIO RV1040";A;08;000;32.524,82;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.0.0.00.00.00.00.000;02;0201;175.932,00;87.399,31;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS";S;05;000;190.932,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.0.00.00.00.00.000;02;0201;175.932,00;87.399,31;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS";S;06;000;190.932,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.00.00.00.00.000;02;0201;175.932,00;87.399,31;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS - PRINCIPAL";S;06;000;190.932,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.01.00.00.00.000;02;0201;17.089,00;0,00;1038;"IGD BF";A;07;000;17.089,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.02.00.00.00.000;02;0201;0,00;6.000,00;1067;"IGD SUAS";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.03.00.00.00.000;02;0201;55.699,00;28.607,77;1021;"SCFV FF";A;07;000;55.699,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.04.00.00.00.000;02;0201;103.144,00;22.241,54;1064;"PAIF FF";A;07;000;103.144,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.07.00.00.00.000;02;0201;0,00;0,00;1019;"COVID-19/SUAS PORT MC 751/2022 RV1019";A;07;000;15.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.07.00.00.00.000;02;0201;0,00;15.000,00;1019;"COVID-19/SUAS PORT MC 751/2022 RV1019";A;07;000;0,00;3160;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.12.1.1.08.00.00.00.000;02;0201;0,00;15.550,00;1037;"IGD/AUXILIO BRASIL FF RV1037";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.0.0.00.00.00.00.000;02;0201;98.301,00;594.799,51;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;05;000;639.844,43;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.0.00.00.00.00.000;02;0201;98.301,00;594.799,51;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;06;000;639.844,43;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.1.00.00.00.00.000;02;0201;98.301,00;594.799,51;0000;"OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL";S;06;000;639.844,43;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.1.01.00.00.00.000;02;0201;0,00;210.827,18;1008;"TRANSFERENCIA ESPECIAL DA UNIAO";A;07;000;210.827,18;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.1.02.00.00.00.000;02;0201;98.301,00;0,00;0001;"TRANSFERENCIA OBRIGATORIA DECORRENTE DA LEI COMPLEMENTAR No 176/2020";A;07;000;98.301,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.1.08.00.00.00.000;02;0201;0,00;53.256,08;0001;"LC 176/2020 - ACORDO LEI KANDIR";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.99.1.1.09.00.00.00.000;02;0201;0,00;330.716,25;1041;"SEDEC DEFESA CIVIL AUXILIO ESTIAGEM RV 1041";A;07;000;330.716,25;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;14.791.170,18;9.617.046,71;0000;"TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES";S;03;000;15.648.832,19;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;14.791.170,18;9.617.046,71;0000;"TRANSFERENCIAS DOS ESTADOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;15.648.832,19;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;14.372.254,00;8.838.550,05;0000;"PARTICIPACAO NA RECEITA DOS ESTADOS";S;05;000;14.375.278,22;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;13.500.000,00;7.972.640,74;0000;"COTA-PARTE DO ICMS";S;06;000;13.500.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;13.500.000,00;7.972.640,74;0000;"COTA-PARTE DO ICMS - PRINCIPAL";S;06;000;13.500.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.1.01.00.00.00.000;02;0201;8.100.000,00;4.783.584,36;0001;"COTA-PARTE DO ICMS - PRINCIPAL  - PROPRIO";A;07;000;8.100.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.1.02.00.00.00.000;02;0201;675.000,00;398.632,06;0020;"COTA-PARTE DO ICMS - PRINCIPAL  - MDE";A;07;000;675.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.1.03.00.00.00.000;02;0201;2.025.000,00;1.195.896,14;0040;"COTA-PARTE DO ICMS - PRINCIPAL - ASPS";A;07;000;2.025.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;2.700.000,00;1.594.528,18;0031;"COTA-PARTE DO ICMS - PRINCIPAL  - FUNDEB";A;07;000;2.700.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;719.962,00;779.840,82;0000;"COTA-PARTE DO IPVA";S;06;000;719.962,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;719.962,00;779.840,82;0000;"COTA-PARTE DO IPVA - PRINCIPAL";S;06;000;719.962,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.1.01.00.00.00.000;02;0201;431.977,20;467.904,20;0001;"COTA-PARTE DO IPVA - PRINCIPAL  - PROPRIO";A;07;000;431.977,20;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.1.02.00.00.00.000;02;0201;35.998,10;38.992,12;0020;"COTA-PARTE DO IPVA - PRINCIPAL  - MDE";A;07;000;35.998,10;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.1.03.00.00.00.000;02;0201;107.994,30;116.976,16;0040;"COTA-PARTE DO IPVA - PRINCIPAL  - ASPS";A;07;000;107.994,30;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;143.992,40;155.968,34;0031;"COTA-PARTE DO IPVA - PRINCIPAL  - FUNDEB";A;07;000;143.992,40;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;148.116,00;78.846,45;0000;"COTA-PARTE DO IPI - MUNICIPIOS";S;06;000;148.116,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;148.116,00;78.846,45;0000;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL";S;06;000;148.116,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.1.01.00.00.00.000;02;0201;88.869,60;47.307,85;0001;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - PROPRIO";A;07;000;88.869,60;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.1.02.00.00.00.000;02;0201;7.405,80;3.942,32;0020;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - MDE";A;07;000;7.405,80;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.1.03.00.00.00.000;02;0201;22.217,40;11.826,97;0040;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - ASPS";A;07;000;22.217,40;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;29.623,20;15.769,31;0031;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - FUNDEB";A;07;000;29.623,20;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.4.0.00.00.00.00.000;02;0201;4.176,00;7.222,04;0000;"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO";S;06;000;7.200,22;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.01.4.1.00.00.00.00.000;02;0201;4.176,00;7.222,04;1018;"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL";A;06;000;7.200,22;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.0.0.00.00.00.00.000;02;0201;169.077,18;371.703,31;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO";S;05;000;349.905,92;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.0.00.00.00.00.000;02;0201;169.077,18;371.703,31;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO";S;06;000;349.905,92;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.1.00.00.00.00.000;02;0201;169.077,18;371.703,31;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO - PRINCIPAL";S;06;000;349.905,92;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.1.04.00.00.00.000;02;0201;16.113,00;10.564,96;4050;"FARMACIA BASICA ESTADUAL";A;07;000;17.433,62;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.1.07.00.00.00.000;02;0201;0,00;46.540,00;4050;"FARMACIA BASICA - DISTRIBUICAO DE FRALDAS RV4050";A;07;000;46.540,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.1.12.00.00.00.000;02;0201;0,00;4.968,12;4300;"PROGRAMA SOLIDARIEDADE NFG RV4300";A;07;000;4.968,12;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.2.8.03.1.1.13.00.00.00.000;02;0201;152.964,18;259.630,23;0000;"TRANSFERENCIAS DO PIAPS";S;07;000;230.964,18;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
