codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.1.8.12.1.1.05.00.00.00.000;02;0201;0,00;8.400,00;1068;"COVID-19/SUAS PORT MC 369/2020 - EPI RV1068";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.06.00.00.00.000;02;0201;0,00;0,00;1069;"COVID-19/SUAS PORT MC 369/2020 - ALIM RV1069";A;07;000;50.875,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.06.00.00.00.000;02;0201;0,00;51.750,00;1069;"COVID-19/SUAS PORT MC 369/2020 - ALIM RV1069";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.0.0.00.00.00.00.000;02;0201;0,00;1.476.262,37;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;05;000;81.125,66;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.0.00.00.00.00.000;02;0201;0,00;1.476.262,37;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;06;000;81.125,66;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.00.00.00.00.000;02;0201;0,00;1.476.262,37;0000;"OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL";S;06;000;81.125,66;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.02.00.00.00.000;02;0201;0,00;616.287,00;0001;"AFM MP938/2020 COMPLEMENTACAO FPM";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.03.00.00.00.000;02;0201;0,00;711.710,72;0001;"LC 173/2020 ART. 5, II, B - LIVRE";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.05.00.00.00.000;02;0201;0,00;0,00;4001;"LC 173/2020 ART. 5 I, B - SAUDE COVID-19 RV4001";A;07;000;22.329,98;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.05.00.00.00.000;02;0201;0,00;88.943,64;4001;"LC 173/2020 ART. 5 I, B - SAUDE COVID-19 RV4001";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.06.00.00.00.000;02;0201;0,00;524,81;1005;"TRANSFERENCIA DO MIN PUBL PARA O FMDMA RV1005";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.07.00.00.00.000;02;0201;0,00;0,00;1006;"TRANSF. AUXILIO COVID-19 LEI ALDIR BLANC L14017/2020 RV1006";A;07;000;58.795,68;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.07.00.00.00.000;02;0201;0,00;58.796,20;1006;"TRANSF. AUXILIO COVID-19 LEI ALDIR BLANC L14017/2020 RV1006";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;11.513.618,02;11.138.086,57;0000;"TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES";S;03;000;11.607.376,96;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;11.513.618,02;11.138.086,57;0000;"TRANSFERENCIAS DOS ESTADOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;11.607.376,96;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;10.787.749,10;10.516.963,21;0000;"PARTICIPACAO NA RECEITA DOS ESTADOS";S;05;000;10.795.354,66;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;10.010.906,49;9.622.485,06;0000;"COTA-PARTE DO ICMS";S;06;000;10.010.906,49;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;10.010.906,49;9.622.485,06;0000;"COTA-PARTE DO ICMS - PRINCIPAL";S;06;000;10.010.906,49;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.01.00.00.00.000;02;0201;6.006.543,90;5.773.490,95;0001;"COTA-PARTE DO ICMS - PRINCIPAL  - PROPRIO";A;07;000;6.006.543,90;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.02.00.00.00.000;02;0201;500.545,32;481.124,27;0020;"COTA-PARTE DO ICMS - PRINCIPAL  - MDE";A;07;000;500.545,32;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.03.00.00.00.000;02;0201;1.501.635,97;1.443.372,79;0040;"COTA-PARTE DO ICMS - PRINCIPAL - ASPS";A;07;000;1.501.635,97;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;2.002.181,30;1.924.497,05;0031;"COTA-PARTE DO ICMS - PRINCIPAL  - FUNDEB";A;07;000;2.002.181,30;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;627.680,04;749.610,00;0000;"COTA-PARTE DO IPVA";S;06;000;627.680,04;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;627.680,04;749.610,00;0000;"COTA-PARTE DO IPVA - PRINCIPAL";S;06;000;627.680,04;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.01.00.00.00.000;02;0201;376.608,02;449.765,71;0001;"COTA-PARTE DO IPVA - PRINCIPAL  - PROPRIO";A;07;000;376.608,02;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.02.00.00.00.000;02;0201;31.384,00;37.480,56;0020;"COTA-PARTE DO IPVA - PRINCIPAL  - MDE";A;07;000;31.384,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.03.00.00.00.000;02;0201;94.152,01;112.441,51;0040;"COTA-PARTE DO IPVA - PRINCIPAL  - ASPS";A;07;000;94.152,01;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;125.536,01;149.922,22;0031;"COTA-PARTE DO IPVA - PRINCIPAL  - FUNDEB";A;07;000;125.536,01;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;149.162,57;137.068,61;0000;"COTA-PARTE DO IPI - MUNICIPIOS";S;06;000;149.162,57;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;149.162,57;137.068,61;0000;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL";S;06;000;149.162,57;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.01.00.00.00.000;02;0201;89.497,54;82.241,10;0001;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - PROPRIO";A;07;000;89.497,54;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.02.00.00.00.000;02;0201;7.458,13;6.853,46;0020;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - MDE";A;07;000;7.458,13;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.03.00.00.00.000;02;0201;22.374,39;20.560,32;0040;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - ASPS";A;07;000;22.374,39;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;29.832,51;27.413,73;0031;"COTA-PARTE DO IPI - MUNICIPIOS - PRINCIPAL  - FUNDEB";A;07;000;29.832,51;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.4.0.00.00.00.00.000;02;0201;0,00;7.799,54;0000;"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO";S;06;000;7.605,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.01.4.1.00.00.00.00.000;02;0201;0,00;7.799,54;1018;"COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL";A;06;000;7.605,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.0.0.00.00.00.00.000;02;0201;397.024,48;454.260,96;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO";S;05;000;447.177,86;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.0.00.00.00.00.000;02;0201;397.024,48;454.260,96;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO";S;06;000;447.177,86;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.00.00.00.00.000;02;0201;397.024,48;454.260,96;0000;"TRANSFERENCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAUDE – REPASSE FUNDO A FUNDO - PRINCIPAL";S;06;000;447.177,86;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.01.00.00.00.000;02;0201;150.000,00;184.153,38;4011;"PIES FE";A;07;000;184.153,38;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.02.00.00.00.000;02;0201;130.000,00;150.000,00;4090;"PSF ESTADUAL";A;07;000;135.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.03.00.00.00.000;02;0201;15.000,00;0,00;4090;"PACS ESTADUAL";A;07;000;15.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.04.00.00.00.000;02;0201;15.847,44;18.488,68;4050;"FARMACIA BASICA ESTADUAL";A;07;000;15.847,44;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.05.00.00.00.000;02;0201;24.000,00;28.000,00;4160;PIM;A;07;000;28.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.07.00.00.00.000;02;0201;62.177,04;57.883,00;4050;"FARMACIA BASICA - DISTRIBUICAO DE FRALDAS RV4050";A;07;000;62.177,04;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.08.00.00.00.000;02;0201;0,00;5.293,80;4170;"ENFRENTAMENTO CORONAVIRUS RES CIB 75/2020 RV4170";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.09.00.00.00.000;02;0201;0,00;0,00;4011;"COVID-19 SAUDE MENTAL PORT.SES.506/2020 RV4011";A;07;000;7.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.09.00.00.00.000;02;0201;0,00;7.000,00;4011;"COVID-19 SAUDE MENTAL PORT.SES.506/2020 RV4011";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.10.00.00.00.000;02;0201;0,00;3.442,10;4300;"NOTA FISCAL GAUCHA PROGRAMA SOLIDARIEDADE RV4300";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.0.0.00.00.00.00.000;02;0201;328.744,44;136.766,56;0000;"TRANSFERENCIA DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES";S;05;000;328.744,44;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.2.0.00.00.00.00.000;02;0201;318.499,50;126.521,62;0000;"TRANSFERENCIAS DE CONVENIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCACAO";S;06;000;318.499,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.00.00.00.00.000;02;0201;318.499,50;126.521,62;0000;"TRANSFERENCIAS DE CONVENIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL";S;06;000;318.499,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.01.00.00.00.000;02;0201;318.499,50;126.521,62;0000;"TRANSFERENCIAS DE CONVENIOS PARA O TRANSPORTE ESCOLAR - PRINCIPAL";S;07;000;318.499,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.01.01.00.00.000;02;0201;318.499,50;126.521,62;1017;"PEATE RS";A;08;000;318.499,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.9.0.00.00.00.00.000;02;0201;10.244,94;10.244,94;0000;"OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS";S;06;000;10.244,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.9.1.00.00.00.00.000;02;0201;10.244,94;10.244,94;0000;"OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL";S;06;000;10.244,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.10.9.1.07.00.00.00.000;02;0201;10.244,94;10.244,94;1103;"PROGRAMA OASF - ORIENTACAO E APOIO SOCIO-FAMILIAR - PRINCIPAL";A;07;000;10.244,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.99.0.0.00.00.00.00.000;02;0201;100,00;30.095,84;0000;"OUTRAS TRANSFERENCIAS DOS ESTADOS";S;05;000;36.100,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.99.1.0.00.00.00.00.000;02;0201;100,00;30.095,84;0000;"OUTRAS TRANSFERENCIAS DOS ESTADOS";S;06;000;36.100,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.99.1.1.00.00.00.00.000;02;0201;100,00;30.095,84;0000;"OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL";S;06;000;36.100,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.99.1.1.01.00.00.00.000;02;0201;100,00;95,84;1114;"COTA-PARTE DAS MULTAS DE TRANSITO - PRINCIPAL";A;07;000;100,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.2.8.99.1.1.02.00.00.00.000;02;0201;0,00;30.000,00;1112;"PIT FE - PROGRAMA DE INTEGRACAO TRIBUTARIA RV1112";A;07;000;36.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.0.00.0.0.00.00.00.00.000;02;0201;0,00;22.000,00;0000;"TRANSFERENCIAS DE INSTITUICOES PRIVADAS";S;03;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.00.0.0.00.00.00.00.000;02;0201;0,00;22.000,00;0000;"TRANSFERENCIAS DE INSTITUICOES PRIVADAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.0.0.00.00.00.00.000;02;0201;0,00;22.000,00;0000;"OUTRAS TRANSFERENCIA DE INSTITUICOES PRIVADAS PARA EST/DF/MUN - NAO ESPECIFICADAS ANTERIORMENTE";S;05;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.1.0.00.00.00.00.000;02;0201;0,00;22.000,00;0000;"OUTRAS TRANSFERENCIA DE INSTITUICOES PRIVADAS PARA EST/DF/MUN - NAO ESPECIFICADAS ANTERIORMENTE";S;06;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.00.00.00.00.000;02;0201;0,00;22.000,00;0000;"OUTRAS TRANSFERENCIA DE INSTITUICOES PRIVADAS PARA EST/DF/MUN - NAO ESPECIFICADAS ANTERIORMENTE - PRINCIPAL";S;06;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.03.00.00.00.000;02;0201;0,00;22.000,00;0000;"Doacoes para o municipio - COVID-19 - PJ - Principal";S;07;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.03.01.00.00.000;02;0201;0,00;0,00;0900;"DOACAO SICREDI COVID-19 RV0900";A;08;000;22.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.03.01.00.00.000;02;0201;0,00;22.000,00;0900;"DOACAO SICREDI COVID-19 RV0900";A;08;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.0.00.0.0.00.00.00.00.000;02;0201;2.743.678,21;3.447.116,33;0000;"TRANSFERENCIAS DE OUTRAS INSTITUICOES PUBLICAS";S;03;000;3.410.120,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
